https://github.com/xinyadu/nqg/blob/master/data/raw/dev.json	158674	5b1a844c264159e68243673175a7b43963561e8f954b76904a72b3f9e9d242bf	dev.json
https://github.com/xinyadu/nqg/blob/master/data/raw/test.json	158794	f7634c79330f17f019342aae0451c0fd1a305afd41edb083c12f2b18ff174265	test.json
https://github.com/xinyadu/nqg/blob/master/data/raw/train.json	158922	913653f3d80a3a7bf6a8f76bfe6d912cbab14022fc0c47955721796a323cd397	train.json
https://rajpurkar.github.io/SQuAD-explorer/dataset/dev-v1.1.json	4854279	95aa6a52d5d6a735563366753ca50492a658031da74f301ac5238b03966972c9	dev-v1.1.json
https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v1.1.json	30288272	3527663986b8295af4f7fcdff1ba1ff3f72d07d61a20f487cb238a6ef92fd955	train-v1.1.json
https://raw.githubusercontent.com/xinyadu/nqg/master/data/raw/dev.json	10822151	772b91cf60e5c07f5e4be3cf721dcc7da38df91db5ee4e94d140ba5cd1948b88	dev.json
https://raw.githubusercontent.com/xinyadu/nqg/master/data/raw/test.json	7119649	ff019064dcd644b8cbfbba4b02ae621e57ab29b4f8656589c994a95357ed607a	test.json
https://raw.githubusercontent.com/xinyadu/nqg/master/data/raw/train.json	47941277	a7cce8e7ecf51ec785f6627ad1f8c33d8a7bd539913d8ec170ad5942fb1e978e	train.json
https://res.qyzhou.me/qas_id_in_squad.zip	341850	6c374764b7548a9eb5f35c06e6dcc221381fcf39842addfb50534b228e8344e5	qas_id_in_squad.zip
https://res.qyzhou.me/redistribute.zip	30073046	5f9d879c3b1db73d29c78d0eb7c597844b8a316ce6bcc92e75da63aeeeb9ad78	redistribute.zip
https://www.google.com/url?sa=D&q=https%3A%2F%2Fres.qyzhou.me%2Fqas_id_in_squad.zip	379	96384ed7e248b289fa416c9585f1aab35ded2fbb2e06e4a76f4ad246f3e75a33	url
